filename,xmin,ymin,xmax,ymax,class
images/Image_144.jpg,623,677,750,750,stressed
images/Image_144.jpg,722,441,750,519,stressed
images/Image_144.jpg,682,289,750,367,stressed
images/Image_144.jpg,669,155,743,278,stressed
images/Image_144.jpg,560,161,655,325,stressed
images/Image_144.jpg,554,1,750,165,stressed
images/Image_144.jpg,368,1,546,123,stressed
images/Image_144.jpg,165,22,294,128,stressed
images/Image_144.jpg,1,1,161,111,stressed
images/Image_144.jpg,1,107,114,232,stressed
images/Image_144.jpg,166,323,296,471,stressed
images/Image_144.jpg,1,232,161,414,healthy
images/Image_144.jpg,279,137,391,303,healthy
images/Image_144.jpg,172,129,274,260,healthy
images/Image_144.jpg,72,523,133,603,healthy
images/Image_144.jpg,4,417,122,502,healthy
images/Image_144.jpg,473,135,541,174,healthy
images/Image_145.jpg,173,555,329,745,stressed
images/Image_145.jpg,8,642,172,750,stressed
images/Image_145.jpg,1,481,170,632,stressed
images/Image_145.jpg,1,235,189,471,stressed
images/Image_145.jpg,1,1,180,224,healthy
images/Image_145.jpg,189,1,372,240,healthy
images/Image_145.jpg,387,1,744,166,healthy
images/Image_145.jpg,419,173,730,344,healthy
images/Image_145.jpg,293,352,501,546,healthy
images/Image_145.jpg,483,641,746,750,healthy
images/Image_145.jpg,515,487,748,628,healthy
images/Image_145.jpg,597,346,750,474,healthy
images/Image_145.jpg,255,257,409,341,healthy
images/Image_146.jpg,1,1,211,107,healthy
images/Image_146.jpg,208,1,398,80,healthy
images/Image_146.jpg,410,1,748,161,healthy
images/Image_146.jpg,510,169,746,470,healthy
images/Image_146.jpg,288,178,503,369,healthy
images/Image_146.jpg,268,83,390,171,healthy
images/Image_146.jpg,506,479,750,743,healthy
images/Image_146.jpg,1,108,223,371,stressed
images/Image_146.jpg,1,384,314,502,stressed
images/Image_146.jpg,1,514,294,750,stressed
images/Image_146.jpg,296,689,478,750,stressed
images/Image_146.jpg,299,579,410,671,stressed
images/Image_147.jpg,8,1,224,127,stressed
images/Image_147.jpg,1,121,169,308,stressed
images/Image_147.jpg,1,310,166,569,stressed
images/Image_147.jpg,178,252,316,558,stressed
images/Image_147.jpg,35,567,319,740,stressed
images/Image_147.jpg,340,550,532,750,stressed
images/Image_147.jpg,320,396,378,537,stressed
images/Image_147.jpg,285,1,749,203,stressed
images/Image_147.jpg,515,206,744,333,stressed
images/Image_147.jpg,495,333,736,487,stressed
images/Image_147.jpg,543,489,747,735,stressed
images/Image_148.jpg,1,1,216,72,stressed
images/Image_148.jpg,1,69,297,214,stressed
images/Image_148.jpg,1,214,380,345,stressed
images/Image_148.jpg,11,346,239,530,stressed
images/Image_148.jpg,243,344,499,519,stressed
images/Image_148.jpg,201,535,411,748,stressed
images/Image_148.jpg,418,532,628,747,stressed
images/Image_148.jpg,488,455,586,522,stressed
images/Image_148.jpg,645,556,750,746,healthy
images/Image_148.jpg,594,287,750,520,healthy
images/Image_148.jpg,506,1,738,127,healthy
images/Image_148.jpg,346,1,483,40,healthy
images/Image_148.jpg,483,141,740,273,healthy
images/Image_148.jpg,502,277,594,355,healthy
images/Image_149.jpg,514,1,750,95,healthy
images/Image_149.jpg,463,82,750,245,healthy
images/Image_149.jpg,569,247,743,444,healthy
images/Image_149.jpg,464,242,554,307,healthy
images/Image_149.jpg,636,456,750,594,healthy
images/Image_149.jpg,1,1,344,146,stressed
images/Image_149.jpg,1,144,397,282,stressed
images/Image_149.jpg,1,282,455,431,stressed
images/Image_149.jpg,94,428,410,583,stressed
images/Image_149.jpg,232,592,437,739,stressed
images/Image_149.jpg,6,666,99,750,stressed
images/Image_149.jpg,418,449,606,579,stressed
images/Image_149.jpg,454,352,546,447,stressed
images/Image_149.jpg,453,591,738,744,stressed
images/Image_150.jpg,408,1,738,98,healthy
images/Image_150.jpg,596,90,743,303,healthy
images/Image_150.jpg,474,102,578,171,healthy
images/Image_150.jpg,2,529,101,744,healthy
images/Image_150.jpg,108,646,333,750,healthy
images/Image_150.jpg,408,586,580,750,healthy
images/Image_150.jpg,412,466,586,591,healthy
images/Image_150.jpg,1,1,382,123,stressed
images/Image_150.jpg,1,118,258,307,stressed
images/Image_150.jpg,262,123,523,306,stressed
images/Image_150.jpg,197,313,397,555,stressed
images/Image_150.jpg,407,300,665,464,stressed
images/Image_150.jpg,591,465,750,750,stressed
images/Image_150.jpg,677,308,750,449,stressed
images/Image_151.jpg,587,572,746,750,stressed
images/Image_151.jpg,398,644,580,750,stressed
images/Image_151.jpg,218,631,393,750,stressed
images/Image_151.jpg,257,356,444,504,stressed
images/Image_151.jpg,4,204,89,365,stressed
images/Image_151.jpg,1,387,249,510,stressed
images/Image_151.jpg,94,292,172,379,stressed
images/Image_151.jpg,170,516,305,624,stressed
images/Image_151.jpg,629,3,748,227,stressed
images/Image_151.jpg,624,238,750,454,stressed
images/Image_151.jpg,401,1,620,340,stressed
images/Image_151.jpg,338,42,410,162,stressed
images/Image_151.jpg,191,1,302,133,healthy
images/Image_151.jpg,1,1,187,112,healthy
images/Image_151.jpg,355,500,564,607,healthy
images/Image_151.jpg,447,431,564,489,healthy
images/Image_151.jpg,1,639,207,747,healthy
images/Image_151.jpg,1,514,153,627,healthy
images/Image_151.jpg,49,106,181,192,healthy
images/Image_152.jpg,377,225,565,381,healthy
images/Image_152.jpg,214,458,401,630,healthy
images/Image_152.jpg,94,362,201,549,healthy
images/Image_152.jpg,1,278,89,486,healthy
images/Image_152.jpg,1,1,100,269,stressed
images/Image_152.jpg,107,106,231,262,stressed
images/Image_152.jpg,102,269,246,349,stressed
images/Image_152.jpg,274,147,377,269,stressed
images/Image_152.jpg,1,657,58,750,stressed
images/Image_152.jpg,87,715,151,750,stressed
images/Image_152.jpg,437,595,648,723,stressed
images/Image_152.jpg,591,347,741,558,stressed
images/Image_152.jpg,404,408,552,588,stressed
images/Image_152.jpg,246,280,338,400,stressed
images/Image_152.jpg,208,342,249,441,stressed
images/Image_152.jpg,410,1,574,129,stressed
images/Image_152.jpg,565,1,743,112,stressed
images/Image_152.jpg,678,117,750,228,stressed
images/Image_152.jpg,579,108,671,161,stressed
images/Image_153.jpg,139,439,343,615,healthy
images/Image_153.jpg,6,628,144,750,healthy
images/Image_153.jpg,1,1,98,152,healthy
images/Image_153.jpg,514,639,709,750,healthy
images/Image_153.jpg,148,140,293,348,stressed
images/Image_153.jpg,3,361,135,483,stressed
images/Image_153.jpg,1,498,94,592,stressed
images/Image_153.jpg,153,615,327,747,stressed
images/Image_153.jpg,360,579,513,750,stressed
images/Image_153.jpg,649,138,750,318,stressed
images/Image_153.jpg,703,327,750,519,stressed
images/Image_153.jpg,586,324,688,441,stressed
images/Image_153.jpg,409,269,565,434,stressed
images/Image_153.jpg,543,53,637,261,stressed
images/Image_153.jpg,292,1,519,254,stressed
images/Image_153.jpg,308,256,389,370,stressed
images/Image_153.jpg,130,1,278,122,stressed
images/Image_154.jpg,566,515,747,750,stressed
images/Image_154.jpg,377,460,526,635,stressed
images/Image_154.jpg,203,67,361,237,stressed
images/Image_154.jpg,503,156,750,335,stressed
images/Image_154.jpg,697,1,750,153,stressed
images/Image_154.jpg,360,1,501,244,stressed
images/Image_154.jpg,503,1,682,149,stressed
images/Image_154.jpg,220,1,349,52,stressed
images/Image_154.jpg,130,1,203,40,stressed
images/Image_154.jpg,80,244,155,410,stressed
images/Image_154.jpg,1,224,68,500,stressed
images/Image_154.jpg,255,657,457,750,stressed
images/Image_154.jpg,230,514,366,637,stressed
images/Image_154.jpg,7,1,79,77,healthy
images/Image_154.jpg,155,315,364,502,healthy
images/Image_154.jpg,4,570,224,744,healthy
images/Image_154.jpg,1,502,165,571,healthy
images/Image_155.jpg,627,162,750,371,stressed
images/Image_155.jpg,502,362,606,478,stressed
images/Image_155.jpg,1,43,133,295,stressed
images/Image_155.jpg,1,298,135,591,stressed
images/Image_155.jpg,254,312,503,515,stressed
images/Image_155.jpg,585,1,750,154,stressed
images/Image_155.jpg,626,617,750,750,stressed
images/Image_155.jpg,438,1,565,128,healthy
images/Image_155.jpg,239,1,426,103,healthy
images/Image_155.jpg,312,106,435,187,healthy
images/Image_155.jpg,138,73,264,286,healthy
images/Image_155.jpg,149,285,246,395,healthy
images/Image_155.jpg,279,541,415,750,healthy
images/Image_155.jpg,1,598,63,741,healthy
images/Image_155.jpg,136,514,278,712,healthy
images/Image_155.jpg,426,652,621,741,healthy
images/Image_155.jpg,614,441,750,617,healthy
images/Image_155.jpg,429,520,532,649,stressed
images/Image_155.jpg,152,400,227,504,stressed
images/Image_156.jpg,1,117,156,373,stressed
images/Image_156.jpg,1,1,135,103,stressed
images/Image_156.jpg,149,1,372,117,stressed
images/Image_156.jpg,1,390,139,736,stressed
images/Image_156.jpg,145,654,407,750,stressed
images/Image_156.jpg,145,482,327,653,stressed
images/Image_156.jpg,697,392,750,474,stressed
images/Image_156.jpg,660,482,748,750,stressed
images/Image_156.jpg,513,446,662,750,stressed
images/Image_156.jpg,413,455,508,750,stressed
images/Image_156.jpg,237,115,380,203,stressed
images/Image_156.jpg,401,1,572,91,stressed
images/Image_156.jpg,620,100,669,190,stressed
images/Image_156.jpg,626,1,744,86,stressed
images/Image_156.jpg,256,208,539,296,healthy
images/Image_156.jpg,391,99,553,208,healthy
images/Image_156.jpg,151,340,381,455,healthy
images/Image_156.jpg,337,469,404,632,healthy
images/Image_158.jpg,1,1,151,144,stressed
images/Image_158.jpg,1,152,118,307,stressed
images/Image_158.jpg,615,1,747,270,stressed
images/Image_158.jpg,488,140,615,305,stressed
images/Image_158.jpg,434,1,598,128,stressed
images/Image_158.jpg,362,119,463,221,stressed
images/Image_158.jpg,158,1,343,97,stressed
images/Image_158.jpg,452,378,618,512,stressed
images/Image_158.jpg,162,458,444,587,stressed
images/Image_158.jpg,165,599,270,750,stressed
images/Image_158.jpg,1,653,160,748,stressed
images/Image_158.jpg,461,533,546,750,stressed
images/Image_158.jpg,680,519,749,642,stressed
images/Image_158.jpg,1,370,156,641,healthy
images/Image_158.jpg,126,167,308,354,healthy
images/Image_158.jpg,163,105,331,163,healthy
images/Image_158.jpg,553,639,742,750,healthy
images/Image_158.jpg,629,369,750,516,healthy
images/Image_158.jpg,561,517,662,574,healthy
images/Image_159.jpg,619,4,740,256,stressed
images/Image_159.jpg,473,149,624,306,stressed
images/Image_159.jpg,408,5,615,132,stressed
images/Image_159.jpg,368,140,479,197,stressed
images/Image_159.jpg,1,1,122,190,stressed
images/Image_159.jpg,1,632,258,750,stressed
images/Image_159.jpg,451,381,563,519,stressed
images/Image_159.jpg,164,500,514,629,stressed
images/Image_159.jpg,474,635,560,741,stressed
images/Image_159.jpg,189,436,427,495,stressed
images/Image_159.jpg,5,386,137,620,healthy
images/Image_159.jpg,1,317,45,372,healthy
images/Image_159.jpg,7,197,127,302,healthy
images/Image_159.jpg,143,203,305,365,healthy
images/Image_159.jpg,133,1,315,194,healthy
images/Image_159.jpg,270,641,454,737,healthy
images/Image_159.jpg,572,639,746,750,healthy
images/Image_159.jpg,587,371,746,546,healthy
images/Image_160.jpg,596,420,744,594,stressed
images/Image_160.jpg,604,598,741,750,stressed
images/Image_160.jpg,207,392,305,491,stressed
images/Image_160.jpg,107,66,216,197,stressed
images/Image_160.jpg,223,157,379,319,stressed
images/Image_160.jpg,212,2,348,140,stressed
images/Image_160.jpg,356,1,539,147,stressed
images/Image_160.jpg,550,3,750,146,stressed
images/Image_160.jpg,153,494,238,617,stressed
images/Image_160.jpg,1,441,147,615,stressed
images/Image_160.jpg,246,572,308,745,stressed
images/Image_160.jpg,448,533,601,658,stressed
images/Image_160.jpg,1,1,85,305,healthy
images/Image_160.jpg,1,620,228,749,healthy
images/Image_160.jpg,329,663,520,745,healthy
images/Image_160.jpg,310,385,424,549,healthy
images/Image_160.jpg,427,356,548,532,healthy
images/Image_160.jpg,548,156,698,275,healthy
images/Image_160.jpg,379,149,537,264,healthy
images/Image_161.jpg,520,595,750,744,stressed
images/Image_161.jpg,546,120,726,317,stressed
images/Image_161.jpg,128,305,372,467,stressed
images/Image_161.jpg,1,470,147,550,stressed
images/Image_161.jpg,185,97,372,285,stressed
images/Image_161.jpg,5,558,490,745,healthy
images/Image_161.jpg,220,471,456,557,healthy
images/Image_161.jpg,399,1,746,113,healthy
images/Image_161.jpg,2,1,369,75,healthy
images/Image_161.jpg,4,78,160,294,healthy
images/Image_161.jpg,1,299,101,462,healthy
images/Image_161.jpg,390,121,506,458,healthy
images/Image_161.jpg,530,344,723,505,healthy
images/Image_162.jpg,6,1,127,181,healthy
images/Image_162.jpg,144,1,544,60,healthy
images/Image_162.jpg,557,36,713,217,healthy
images/Image_162.jpg,562,232,704,378,healthy
images/Image_162.jpg,531,443,750,591,healthy
images/Image_162.jpg,112,672,271,750,healthy
images/Image_162.jpg,127,405,374,590,stressed
images/Image_162.jpg,1,570,55,702,stressed
images/Image_162.jpg,1,363,80,507,stressed
images/Image_162.jpg,356,596,750,750,stressed
images/Image_162.jpg,408,523,518,588,stressed
images/Image_162.jpg,468,229,556,381,stressed
images/Image_162.jpg,193,63,480,216,stressed
images/Image_162.jpg,133,227,315,362,stressed
images/Image_162.jpg,1,196,132,313,stressed
images/Image_163.jpg,626,486,750,750,stressed
images/Image_163.jpg,322,602,620,750,stressed
images/Image_163.jpg,1,309,176,480,stressed
images/Image_163.jpg,362,174,487,321,stressed
images/Image_163.jpg,1,108,155,298,stressed
images/Image_163.jpg,3,492,306,745,healthy
images/Image_163.jpg,343,324,604,501,healthy
images/Image_163.jpg,688,10,750,297,healthy
images/Image_163.jpg,504,1,665,295,healthy
images/Image_163.jpg,159,1,493,166,healthy
images/Image_163.jpg,1,1,145,98,healthy
images/Image_163.jpg,179,167,343,442,healthy
images/Image_164.jpg,377,179,546,365,healthy
images/Image_164.jpg,352,36,521,181,healthy
images/Image_164.jpg,1,667,91,745,stressed
images/Image_164.jpg,1,399,205,591,stressed
images/Image_164.jpg,1,233,76,357,stressed
images/Image_164.jpg,8,1,336,231,stressed
images/Image_164.jpg,261,242,365,369,stressed
images/Image_164.jpg,716,303,750,750,stressed
images/Image_164.jpg,214,544,324,750,stressed
images/Image_164.jpg,580,698,714,750,stressed
images/Image_164.jpg,310,425,572,750,stressed
images/Image_164.jpg,574,379,709,604,stressed
images/Image_164.jpg,128,617,207,737,stressed
images/Image_164.jpg,683,5,750,145,stressed
images/Image_165.jpg,7,579,204,750,stressed
images/Image_165.jpg,207,475,450,750,stressed
images/Image_165.jpg,666,174,750,610,stressed
images/Image_165.jpg,451,415,662,750,stressed
images/Image_165.jpg,518,299,665,410,stressed
images/Image_165.jpg,1,156,168,333,stressed
images/Image_165.jpg,1,335,173,527,healthy
images/Image_165.jpg,4,1,170,152,healthy
images/Image_165.jpg,177,1,302,291,healthy
images/Image_165.jpg,316,7,455,313,healthy
images/Image_165.jpg,473,1,627,227,healthy
images/Image_165.jpg,642,5,746,120,healthy
images/Image_166.jpg,1,1,132,367,healthy
images/Image_166.jpg,477,121,605,310,healthy
images/Image_166.jpg,607,86,697,240,healthy
images/Image_166.jpg,669,402,750,582,healthy
images/Image_166.jpg,269,1,490,133,stressed
images/Image_166.jpg,158,23,205,99,stressed
images/Image_166.jpg,1,421,201,750,stressed
images/Image_166.jpg,204,677,344,748,stressed
images/Image_166.jpg,210,342,358,605,stressed
images/Image_166.jpg,361,341,513,742,stressed
images/Image_166.jpg,526,404,662,672,stressed
images/Image_166.jpg,371,202,468,330,stressed
images/Image_166.jpg,657,246,739,390,stressed
images/Image_167.jpg,1,1,70,292,healthy
images/Image_167.jpg,77,1,246,291,healthy
images/Image_167.jpg,249,1,460,224,healthy
images/Image_167.jpg,470,1,627,120,healthy
images/Image_167.jpg,5,489,192,750,stressed
images/Image_167.jpg,205,419,302,750,stressed
images/Image_167.jpg,315,306,471,750,stressed
images/Image_167.jpg,478,137,663,569,stressed
images/Image_167.jpg,660,32,743,487,stressed
images/Image_167.jpg,412,233,470,296,stressed
images/Image_167.jpg,682,670,750,746,stressed
images/Image_168.jpg,696,566,750,666,healthy
images/Image_168.jpg,141,572,312,700,healthy
images/Image_168.jpg,315,499,440,615,healthy
images/Image_168.jpg,412,397,569,554,healthy
images/Image_168.jpg,296,158,368,294,healthy
images/Image_168.jpg,368,99,489,230,healthy
images/Image_168.jpg,88,1,232,156,stressed
images/Image_168.jpg,8,53,65,100,stressed
images/Image_168.jpg,176,206,285,348,stressed
images/Image_168.jpg,522,49,697,198,stressed
images/Image_168.jpg,577,683,731,750,stressed
images/Image_168.jpg,1,686,131,750,stressed
images/Image_168.jpg,1,362,120,612,stressed
images/Image_168.jpg,139,355,293,549,stressed
images/Image_168.jpg,290,414,396,483,stressed
images/Image_168.jpg,464,239,745,397,stressed
images/Image_169.jpg,1,532,162,750,stressed
images/Image_169.jpg,171,550,340,744,stressed
images/Image_169.jpg,45,407,556,545,stressed
images/Image_169.jpg,165,310,307,408,stressed
images/Image_169.jpg,286,200,529,347,stressed
images/Image_169.jpg,539,6,750,223,stressed
images/Image_169.jpg,1,1,111,304,healthy
images/Image_169.jpg,115,1,255,208,healthy
images/Image_169.jpg,259,1,508,169,healthy
images/Image_169.jpg,566,660,750,745,healthy
images/Image_169.jpg,663,436,746,627,healthy
images/Image_169.jpg,551,236,738,387,healthy
images/Image_170.jpg,364,39,554,196,stressed
images/Image_170.jpg,558,1,750,72,stressed
images/Image_170.jpg,353,199,678,342,stressed
images/Image_170.jpg,1,351,248,521,stressed
images/Image_170.jpg,24,210,178,345,stressed
images/Image_170.jpg,1,1,119,145,stressed
images/Image_170.jpg,6,536,172,750,healthy
images/Image_170.jpg,177,532,378,645,healthy
images/Image_170.jpg,272,358,497,517,healthy
images/Image_170.jpg,532,348,630,433,healthy
images/Image_170.jpg,182,94,349,286,healthy
images/Image_170.jpg,556,529,750,687,healthy
images/Image_170.jpg,427,691,641,750,healthy
images/Image_171.jpg,10,587,296,750,healthy
images/Image_171.jpg,1,334,178,575,healthy
images/Image_171.jpg,665,4,750,192,healthy
images/Image_171.jpg,446,1,626,138,healthy
images/Image_171.jpg,601,442,748,750,stressed
images/Image_171.jpg,408,392,598,750,stressed
images/Image_171.jpg,389,208,565,383,stressed
images/Image_171.jpg,327,480,395,604,stressed
images/Image_171.jpg,204,317,370,495,stressed
images/Image_171.jpg,100,1,369,299,stressed
images/Image_171.jpg,1,1,94,163,stressed
images/Image_172.jpg,616,165,747,381,stressed
images/Image_172.jpg,605,3,750,166,stressed
images/Image_172.jpg,482,2,603,114,stressed
images/Image_172.jpg,279,558,491,746,stressed
images/Image_172.jpg,190,167,322,336,stressed
images/Image_172.jpg,1,550,273,747,healthy
images/Image_172.jpg,501,419,750,750,healthy
images/Image_172.jpg,1,3,264,162,healthy
images/Image_172.jpg,5,161,179,536,healthy
images/Image_172.jpg,194,347,460,533,healthy
images/Image_172.jpg,337,139,506,344,healthy
images/Image_173.jpg,464,1,662,241,healthy
images/Image_173.jpg,1,578,91,744,healthy
images/Image_173.jpg,1,1,191,277,healthy
images/Image_173.jpg,253,1,423,116,healthy
images/Image_173.jpg,689,415,750,577,healthy
images/Image_173.jpg,653,185,750,399,stressed
images/Image_173.jpg,453,615,731,750,stressed
images/Image_173.jpg,232,603,452,742,stressed
images/Image_173.jpg,323,433,574,599,stressed
images/Image_173.jpg,155,431,306,592,stressed
images/Image_173.jpg,204,199,391,423,stressed
images/Image_173.jpg,1,290,145,494,stressed
images/Image_174.jpg,1,502,254,750,healthy
images/Image_174.jpg,271,453,500,750,healthy
images/Image_174.jpg,1,376,186,486,healthy
images/Image_174.jpg,148,166,279,387,healthy
images/Image_174.jpg,1,21,95,190,healthy
images/Image_174.jpg,519,574,750,741,healthy
images/Image_174.jpg,644,235,750,354,healthy
images/Image_174.jpg,306,1,414,105,stressed
images/Image_174.jpg,421,1,601,353,stressed
images/Image_174.jpg,623,1,695,172,stressed
images/Image_174.jpg,519,366,750,565,stressed
images/Image_174.jpg,1,220,128,353,stressed
images/Image_175.jpg,451,204,573,392,stressed
images/Image_175.jpg,1,198,156,338,stressed
images/Image_175.jpg,1,344,179,580,stressed
images/Image_175.jpg,40,598,533,745,stressed
images/Image_175.jpg,183,431,365,583,stressed
images/Image_175.jpg,583,638,739,750,stressed
images/Image_175.jpg,261,1,455,196,stressed
images/Image_175.jpg,619,108,750,253,stressed
images/Image_175.jpg,606,270,750,448,stressed
images/Image_175.jpg,494,448,722,627,healthy
images/Image_175.jpg,74,1,215,121,healthy
images/Image_176.jpg,1,181,105,438,healthy
images/Image_176.jpg,1,435,473,750,healthy
images/Image_176.jpg,430,177,743,369,healthy
images/Image_176.jpg,102,1,205,99,stressed
images/Image_176.jpg,198,1,404,360,stressed
images/Image_176.jpg,411,2,515,173,stressed
images/Image_176.jpg,366,382,551,435,stressed
images/Image_176.jpg,656,366,749,465,stressed
images/Image_176.jpg,491,462,653,750,stressed
images/Image_176.jpg,665,574,750,744,stressed
images/Image_177.jpg,60,1,282,215,stressed
images/Image_177.jpg,248,219,386,402,stressed
images/Image_177.jpg,397,106,621,255,stressed
images/Image_177.jpg,712,1,750,113,stressed
images/Image_177.jpg,397,646,558,750,stressed
images/Image_177.jpg,569,549,739,750,stressed
images/Image_177.jpg,1,589,220,750,stressed
images/Image_177.jpg,395,266,544,448,stressed
images/Image_177.jpg,1,445,141,578,healthy
images/Image_177.jpg,229,656,320,750,healthy
images/Image_177.jpg,283,456,521,628,healthy
images/Image_177.jpg,563,304,744,529,healthy
images/Image_178.jpg,7,445,269,750,healthy
images/Image_178.jpg,272,196,515,360,healthy
images/Image_178.jpg,598,174,750,410,healthy
images/Image_178.jpg,532,5,750,161,stressed
images/Image_178.jpg,593,516,749,750,stressed
images/Image_178.jpg,9,1,196,161,stressed
images/Image_178.jpg,207,1,327,183,stressed
images/Image_178.jpg,1,169,241,437,stressed
images/Image_178.jpg,295,412,555,747,stressed
images/Image_180.jpg,374,494,591,750,stressed
images/Image_180.jpg,668,654,750,746,stressed
images/Image_180.jpg,590,281,750,554,stressed
images/Image_180.jpg,359,1,618,135,stressed
images/Image_180.jpg,210,347,360,480,stressed
images/Image_180.jpg,98,514,343,750,stressed
images/Image_180.jpg,1,325,188,494,stressed
images/Image_180.jpg,1,9,102,145,stressed
images/Image_180.jpg,618,3,747,266,stressed
images/Image_180.jpg,73,173,324,325,healthy
images/Image_180.jpg,419,172,558,388,healthy
images/Image_180.jpg,1,506,85,745,healthy
images/Image_181.jpg,370,1,538,224,stressed
images/Image_181.jpg,201,319,448,498,stressed
images/Image_181.jpg,455,225,635,458,stressed
images/Image_181.jpg,463,465,719,570,stressed
images/Image_181.jpg,562,571,750,749,stressed
images/Image_181.jpg,1,477,177,658,stressed
images/Image_181.jpg,204,108,331,248,stressed
images/Image_181.jpg,1,196,124,450,healthy
images/Image_181.jpg,2,660,361,749,healthy
images/Image_181.jpg,397,574,554,749,healthy
images/Image_181.jpg,312,502,430,588,healthy
images/Image_181.jpg,647,333,746,456,healthy
images/Image_181.jpg,558,2,737,220,healthy
images/Image_181.jpg,1,3,177,180,healthy
images/Image_181.jpg,344,235,426,312,healthy
images/Image_181.jpg,135,194,194,339,healthy
images/Image_182.jpg,107,610,324,750,healthy
images/Image_182.jpg,1,416,345,591,healthy
images/Image_182.jpg,1,1,113,219,healthy
images/Image_182.jpg,544,611,750,743,healthy
images/Image_182.jpg,448,358,628,578,healthy
images/Image_182.jpg,311,250,486,329,healthy
images/Image_182.jpg,628,87,747,205,healthy
images/Image_182.jpg,635,353,750,594,stressed
images/Image_182.jpg,493,213,728,337,stressed
images/Image_182.jpg,463,1,612,191,stressed
images/Image_182.jpg,281,1,439,228,stressed
images/Image_182.jpg,131,1,256,138,stressed
images/Image_182.jpg,1,225,191,404,stressed
images/Image_183.jpg,257,1,739,171,stressed
images/Image_183.jpg,573,173,749,448,stressed
images/Image_183.jpg,8,1,181,267,stressed
images/Image_183.jpg,33,273,322,454,stressed
images/Image_183.jpg,123,458,343,748,stressed
images/Image_183.jpg,355,623,558,740,stressed
images/Image_183.jpg,557,465,750,612,healthy
images/Image_183.jpg,596,620,736,741,healthy
images/Image_183.jpg,401,203,566,417,healthy
images/Image_184.jpg,549,220,701,470,healthy
images/Image_184.jpg,419,1,583,194,healthy
images/Image_184.jpg,588,4,749,205,stressed
images/Image_184.jpg,685,203,745,592,stressed
images/Image_184.jpg,1,1,228,70,stressed
images/Image_184.jpg,44,78,321,244,stressed
images/Image_184.jpg,101,249,349,498,stressed
images/Image_184.jpg,5,598,140,750,stressed
images/Image_184.jpg,348,508,630,741,stressed
images/Image_184.jpg,357,408,532,494,stressed
images/Image_184.jpg,156,503,335,595,stressed
images/Image_185.jpg,515,147,698,461,healthy
images/Image_185.jpg,402,2,628,130,healthy
images/Image_185.jpg,4,1,370,189,stressed
images/Image_185.jpg,101,190,337,470,stressed
images/Image_185.jpg,1,580,118,750,stressed
images/Image_185.jpg,129,652,241,750,stressed
images/Image_185.jpg,348,342,507,457,stressed
images/Image_185.jpg,156,477,589,617,stressed
images/Image_185.jpg,341,629,699,750,stressed
images/Image_185.jpg,636,1,750,141,stressed
images/Image_185.jpg,695,144,750,514,stressed
images/Image_186.jpg,45,1,346,71,stressed
images/Image_186.jpg,93,64,323,195,stressed
images/Image_186.jpg,138,206,577,386,stressed
images/Image_186.jpg,313,395,624,525,stressed
images/Image_186.jpg,411,522,677,742,stressed
images/Image_186.jpg,678,594,750,739,stressed
images/Image_186.jpg,1,586,281,750,stressed
images/Image_186.jpg,1,413,162,580,stressed
images/Image_186.jpg,481,1,741,107,stressed
images/Image_186.jpg,581,113,740,281,healthy
images/Image_187.jpg,124,1,286,206,healthy
images/Image_187.jpg,1,1,115,306,stressed
images/Image_187.jpg,1,313,162,558,stressed
images/Image_187.jpg,661,1,746,166,stressed
images/Image_187.jpg,306,1,553,228,stressed
images/Image_187.jpg,568,178,744,425,stressed
images/Image_187.jpg,122,202,279,307,stressed
images/Image_187.jpg,194,314,415,560,stressed
images/Image_187.jpg,347,604,574,750,stressed
images/Image_187.jpg,2,642,113,750,healthy
images/Image_187.jpg,162,583,340,750,healthy
images/Image_187.jpg,578,669,703,750,healthy
images/Image_187.jpg,679,478,743,644,healthy
images/Image_187.jpg,432,396,582,597,healthy
images/Image_188.jpg,555,4,750,148,healthy
images/Image_188.jpg,672,241,750,449,healthy
images/Image_188.jpg,3,416,106,750,healthy
images/Image_188.jpg,294,625,465,750,healthy
images/Image_188.jpg,206,395,337,620,healthy
images/Image_188.jpg,1,8,433,150,stressed
images/Image_188.jpg,31,149,556,300,stressed
images/Image_188.jpg,108,302,506,381,stressed
images/Image_188.jpg,345,390,570,623,stressed
images/Image_188.jpg,597,454,748,750,stressed
images/Image_188.jpg,489,639,575,750,stressed
images/Image_189.jpg,1,589,340,750,stressed
images/Image_189.jpg,1,1,595,135,stressed
images/Image_189.jpg,316,146,572,227,stressed
images/Image_189.jpg,363,231,661,411,stressed
images/Image_189.jpg,461,427,682,750,stressed
images/Image_189.jpg,669,35,750,257,healthy
images/Image_189.jpg,693,330,748,750,healthy
images/Image_189.jpg,356,452,453,647,healthy
images/Image_189.jpg,174,230,354,444,healthy
images/Image_189.jpg,1,264,107,574,healthy
images/Image_189.jpg,91,140,244,202,healthy
images/Image_190.jpg,222,622,408,750,stressed
images/Image_190.jpg,1,375,201,700,stressed
images/Image_190.jpg,208,438,355,614,stressed
images/Image_190.jpg,1,58,107,383,stressed
images/Image_190.jpg,624,292,745,538,stressed
images/Image_190.jpg,474,285,611,513,stressed
images/Image_190.jpg,391,110,737,281,stressed
images/Image_190.jpg,345,1,554,98,stressed
images/Image_190.jpg,526,536,750,744,healthy
images/Image_190.jpg,320,287,452,433,healthy
